raceId,year,round,circuitId,name,name_number,Country,Location,lat,lng,date,time,url
867,2012,8,12,European Grand Prix,n°8 - European Grand Prix,Spain,Valencia,39.4589,-0.331667,2012-06-24,12:00:00,http://en.wikipedia.org/wiki/2012_European_Grand_Prix
868,2012,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2012-07-08,12:00:00,http://en.wikipedia.org/wiki/2012_British_Grand_Prix
869,2012,10,10,German Grand Prix,n°10 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,2012-07-22,12:00:00,http://en.wikipedia.org/wiki/2012_German_Grand_Prix
870,2012,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2012-07-29,12:00:00,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix
871,2012,12,13,Belgian Grand Prix,n°12 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2012-09-02,12:00:00,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix
872,2012,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2012-09-09,12:00:00,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix
873,2012,14,15,Singapore Grand Prix,n°14 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix
874,2012,15,22,Japanese Grand Prix,n°15 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2012-10-07,06:00:00,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix
875,2012,16,35,Korean Grand Prix,n°16 - Korean Grand Prix,Korea,Yeongam County,34.7333,126.417,2012-10-14,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
876,2012,17,68,Indian Grand Prix,n°17 - Indian Grand Prix,India,Uttar Pradesh,28.3487,77.5331,2012-10-28,09:30:00,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
877,2012,18,24,Abu Dhabi Grand Prix,n°18 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2012-11-04,13:00:00,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix
878,2012,19,69,United States Grand Prix,n°19 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2012-11-18,19:00:00,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix
879,2012,20,18,Brazilian Grand Prix,n°20 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2012-11-25,16:00:00,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
880,2013,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2013-03-17,06:00:00,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix
881,2013,2,2,Malaysian Grand Prix,n°2 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2013-03-24,08:00:00,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix
882,2013,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2013-04-14,07:00:00,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix
883,2013,4,3,Bahrain Grand Prix,n°4 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix
884,2013,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix
885,2013,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
886,2013,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix
887,2013,8,9,British Grand Prix,n°8 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix
888,2013,9,20,German Grand Prix,n°9 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix
890,2013,10,11,Hungarian Grand Prix,n°10 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
891,2013,11,13,Belgian Grand Prix,n°11 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix
892,2013,12,14,Italian Grand Prix,n°12 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix
893,2013,13,15,Singapore Grand Prix,n°13 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2013-09-22,12:00:00,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix
894,2013,14,35,Korean Grand Prix,n°14 - Korean Grand Prix,Korea,Yeongam County,34.7333,126.417,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
895,2013,15,22,Japanese Grand Prix,n°15 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2013-10-13,06:00:00,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix
896,2013,16,68,Indian Grand Prix,n°16 - Indian Grand Prix,India,Uttar Pradesh,28.3487,77.5331,2013-10-27,09:30:00,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix
897,2013,17,24,Abu Dhabi Grand Prix,n°17 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2013-11-03,13:00:00,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix
898,2013,18,69,United States Grand Prix,n°18 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2013-11-17,19:00:00,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix
899,2013,19,18,Brazilian Grand Prix,n°19 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2013-11-24,16:00:00,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix
900,2014,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2014-03-16,06:00:00,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
901,2014,2,2,Malaysian Grand Prix,n°2 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2014-03-30,08:00:00,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
902,2014,3,3,Bahrain Grand Prix,n°3 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2014-04-06,15:00:00,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
903,2014,4,17,Chinese Grand Prix,n°4 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2014-04-20,07:00:00,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
904,2014,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2014-05-11,12:00:00,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
905,2014,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2014-05-25,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
906,2014,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2014-06-08,18:00:00,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
907,2014,8,70,Austrian Grand Prix,n°8 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2014-06-22,12:00:00,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
908,2014,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2014-07-06,12:00:00,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
909,2014,10,10,German Grand Prix,n°10 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,2014-07-20,12:00:00,http://en.wikipedia.org/wiki/2014_German_Grand_Prix
910,2014,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2014-07-27,12:00:00,http://en.wikipedia.org/wiki/2014_Hungarian_Grand_Prix
911,2014,12,13,Belgian Grand Prix,n°12 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2014-08-24,12:00:00,http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix
912,2014,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2014-09-07,12:00:00,http://en.wikipedia.org/wiki/2014_Italian_Grand_Prix
913,2014,14,15,Singapore Grand Prix,n°14 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2014-09-21,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix
914,2014,15,22,Japanese Grand Prix,n°15 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2014-10-05,06:00:00,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix
915,2014,16,71,Russian Grand Prix,n°16 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2014-10-12,11:00:00,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix
916,2014,17,69,United States Grand Prix,n°17 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2014-11-02,20:00:00,http://en.wikipedia.org/wiki/2014_United_States_Grand_Prix
917,2014,18,18,Brazilian Grand Prix,n°18 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2014-11-09,16:00:00,http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix
918,2014,19,24,Abu Dhabi Grand Prix,n°19 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2014-11-23,13:00:00,http://en.wikipedia.org/wiki/2014_Abu_Dhabi_Grand_Prix
931,2015,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
932,2015,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2015-06-07,18:00:00,http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix
929,2015,4,3,Bahrain Grand Prix,n°4 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2015-04-19,15:00:00,http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix
930,2015,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2015-05-10,12:00:00,http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix
928,2015,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2015-04-12,06:00:00,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix
926,2015,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2015-03-15,05:00:00,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix
927,2015,2,2,Malaysian Grand Prix,n°2 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2015-03-29,07:00:00,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix
933,2015,8,70,Austrian Grand Prix,n°8 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2015-06-21,12:00:00,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix
934,2015,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2015-07-05,12:00:00,http://en.wikipedia.org/wiki/2015_British_Grand_Prix
936,2015,10,11,Hungarian Grand Prix,n°10 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2015-07-26,12:00:00,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix
937,2015,11,13,Belgian Grand Prix,n°11 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2015-08-23,12:00:00,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix
938,2015,12,14,Italian Grand Prix,n°12 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2015-09-06,12:00:00,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix
939,2015,13,15,Singapore Grand Prix,n°13 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2015-09-20,12:00:00,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix
940,2015,14,22,Japanese Grand Prix,n°14 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2015-09-27,05:00:00,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix
941,2015,15,71,Russian Grand Prix,n°15 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2015-10-11,11:00:00,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix
942,2015,16,69,United States Grand Prix,n°16 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2015-10-25,19:00:00,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix
943,2015,17,32,Mexican Grand Prix,n°17 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2015-11-01,19:00:00,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix
944,2015,18,18,Brazilian Grand Prix,n°18 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2015-11-15,16:00:00,https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix
945,2015,19,24,Abu Dhabi Grand Prix,n°19 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2015-11-29,13:00:00,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix
948,2016,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2016-03-20,05:00:00,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
949,2016,2,3,Bahrain Grand Prix,n°2 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2016-04-03,15:00:00,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix
950,2016,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2016-04-17,06:00:00,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix
951,2016,4,71,Russian Grand Prix,n°4 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2016-05-01,12:00:00,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix
952,2016,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2016-05-15,12:00:00,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix
953,2016,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2016-05-29,12:00:00,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
954,2016,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2016-06-12,18:00:00,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix
955,2016,8,73,European Grand Prix,n°8 - European Grand Prix,Azerbaijan,Baku,40.3725,49.8533,2016-06-19,13:00:00,https://en.wikipedia.org/wiki/2016_European_Grand_Prix
956,2016,9,70,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2016-07-03,12:00:00,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
957,2016,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2016-07-10,12:00:00,https://en.wikipedia.org/wiki/2016_British_Grand_Prix
958,2016,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2016-07-24,12:00:00,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
959,2016,12,10,German Grand Prix,n°12 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,2016-07-31,12:00:00,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
960,2016,13,13,Belgian Grand Prix,n°13 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2016-08-28,12:00:00,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
961,2016,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2016-09-04,12:00:00,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
962,2016,15,15,Singapore Grand Prix,n°15 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2016-09-18,12:00:00,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
963,2016,16,2,Malaysian Grand Prix,n°16 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2016-10-02,07:00:00,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix
964,2016,17,22,Japanese Grand Prix,n°17 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2016-10-09,05:00:00,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix
965,2016,18,69,United States Grand Prix,n°18 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2016-10-23,19:00:00,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix
966,2016,19,32,Mexican Grand Prix,n°19 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2016-10-30,19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
967,2016,20,18,Brazilian Grand Prix,n°20 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2016-11-13,16:00:00,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix
968,2016,21,24,Abu Dhabi Grand Prix,n°21 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2016-11-27,13:00:00,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix
969,2017,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2017-03-26,05:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
970,2017,2,17,Chinese Grand Prix,n°2 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2017-04-09,06:00:00,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix
971,2017,3,3,Bahrain Grand Prix,n°3 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2017-04-16,15:00:00,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix
972,2017,4,71,Russian Grand Prix,n°4 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2017-04-30,12:00:00,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix
973,2017,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2017-05-14,12:00:00,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix
974,2017,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2017-05-28,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
975,2017,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2017-06-11,18:00:00,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
976,2017,8,73,Azerbaijan Grand Prix,n°8 - Azerbaijan Grand Prix,Azerbaijan,Baku,40.3725,49.8533,2017-06-25,13:00:00,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
977,2017,9,70,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2017-07-09,12:00:00,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix
978,2017,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2017-07-16,12:00:00,https://en.wikipedia.org/wiki/2017_British_Grand_Prix
979,2017,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2017-07-30,12:00:00,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix
980,2017,12,13,Belgian Grand Prix,n°12 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2017-08-27,12:00:00,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
981,2017,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2017-09-03,12:00:00,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
982,2017,14,15,Singapore Grand Prix,n°14 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2017-09-17,12:00:00,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix
983,2017,15,2,Malaysian Grand Prix,n°15 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2017-10-01,07:00:00,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix
984,2017,16,22,Japanese Grand Prix,n°16 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2017-10-08,05:00:00,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix
985,2017,17,69,United States Grand Prix,n°17 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2017-10-22,19:00:00,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix
986,2017,18,32,Mexican Grand Prix,n°18 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2017-10-29,19:00:00,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix
987,2017,19,18,Brazilian Grand Prix,n°19 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2017-11-12,16:00:00,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
988,2017,20,24,Abu Dhabi Grand Prix,n°20 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2017-11-26,13:00:00,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
989,2018,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2018-03-25,05:10:00,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
990,2018,2,3,Bahrain Grand Prix,n°2 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2018-04-08,15:10:00,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
991,2018,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2018-04-15,06:10:00,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix
992,2018,4,73,Azerbaijan Grand Prix,n°4 - Azerbaijan Grand Prix,Azerbaijan,Baku,40.3725,49.8533,2018-04-29,12:10:00,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix
993,2018,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2018-05-13,13:10:00,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix
994,2018,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2018-05-27,13:10:00,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
995,2018,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2018-06-10,18:10:00,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
996,2018,8,34,French Grand Prix,n°8 - French Grand Prix,France,Le Castellet,43.2506,5.79167,2018-06-24,14:10:00,https://en.wikipedia.org/wiki/2018_French_Grand_Prix
997,2018,9,70,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,2018-07-01,13:10:00,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
998,2018,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2018-07-08,13:10:00,https://en.wikipedia.org/wiki/2018_British_Grand_Prix
999,2018,11,10,German Grand Prix,n°11 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,2018-07-22,13:10:00,https://en.wikipedia.org/wiki/2018_German_Grand_Prix
1000,2018,12,11,Hungarian Grand Prix,n°12 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2018-07-29,13:10:00,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix
1001,2018,13,13,Belgian Grand Prix,n°13 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2018-08-26,13:10:00,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix
1002,2018,14,14,Italian Grand Prix,n°14 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2018-09-02,13:10:00,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
1003,2018,15,15,Singapore Grand Prix,n°15 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2018-09-16,12:10:00,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
1004,2018,16,71,Russian Grand Prix,n°16 - Russian Grand Prix,Russia,Sochi,43.4057,39.9578,2018-09-30,11:10:00,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
1005,2018,17,22,Japanese Grand Prix,n°17 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2018-10-07,05:10:00,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix
1006,2018,18,69,United States Grand Prix,n°18 - United States Grand Prix,USA,Austin,30.1328,-97.6411,2018-10-21,18:10:00,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix
1007,2018,19,32,Mexican Grand Prix,n°19 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,2018-10-28,19:10:00,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
1008,2018,20,18,Brazilian Grand Prix,n°20 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2018-11-11,17:10:00,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix
1009,2018,21,24,Abu Dhabi Grand Prix,n°21 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2018-11-25,13:10:00,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix
1010,2019,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2019-03-17,05:10:00,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
1011,2019,2,3,Bahrain Grand Prix,n°2 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2019-03-31,15:10:00,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
1012,2019,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2019-04-14,06:10:00,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
1013,2019,4,73,Azerbaijan Grand Prix,n°4 - Azerbaijan Grand Prix,Azerbaijan,Baku,40.3725,49.8533,2019-04-28,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
1014,2019,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2019-05-12,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
