constructorStandingsId,raceId,racename,raceround,constructorId,name,nationality,wiki,points,position,positionText,wins
8447,316,n°12 - Italian Grand Prix,12,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,3,9,9,0
8446,316,n°12 - Italian Grand Prix,12,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,1,11,11,0
8445,316,n°12 - Italian Grand Prix,12,17,Jordan,#N/A,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,13,5,5,0
8444,316,n°12 - Italian Grand Prix,12,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,3,8,8,0
8443,316,n°12 - Italian Grand Prix,12,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,16,16,0
8442,316,n°12 - Italian Grand Prix,12,40,Lambo,#N/A,http://en.wikipedia.org/wiki/Modena_(racing_team),0,15,15,0
8441,316,n°12 - Italian Grand Prix,12,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,13,13,0
8440,316,n°12 - Italian Grand Prix,12,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,11,6,6,0
8439,316,n°12 - Italian Grand Prix,12,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,33,4,4,1
8474,317,n°13 - Portuguese Grand Prix,13,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,1,12,12,0
8473,317,n°13 - Portuguese Grand Prix,13,36,Fondmetal,#N/A,http://en.wikipedia.org/wiki/Fondmetal,0,17,17,0
8472,317,n°13 - Portuguese Grand Prix,13,42,Coloni,#N/A,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems,0,19,19,0
8471,317,n°13 - Portuguese Grand Prix,13,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,5,8,8,0
8470,317,n°13 - Portuguese Grand Prix,13,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,14,14,0
8469,317,n°13 - Portuguese Grand Prix,13,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,1,10,10,0
8468,317,n°13 - Portuguese Grand Prix,13,29,Footwork,#N/A,http://en.wikipedia.org/wiki/Footwork_Arrows,0,18,18,0
8467,317,n°13 - Portuguese Grand Prix,13,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,103,2,2,6
8466,317,n°13 - Portuguese Grand Prix,13,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,3,9,9,0
8465,317,n°13 - Portuguese Grand Prix,13,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,1,11,11,0
8464,317,n°13 - Portuguese Grand Prix,13,17,Jordan,#N/A,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,13,5,5,0
8463,317,n°13 - Portuguese Grand Prix,13,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,6,7,7,0
8462,317,n°13 - Portuguese Grand Prix,13,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,16,16,0
8461,317,n°13 - Portuguese Grand Prix,13,40,Lambo,#N/A,http://en.wikipedia.org/wiki/Modena_(racing_team),0,15,15,0
8460,317,n°13 - Portuguese Grand Prix,13,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,13,13,0
8459,317,n°13 - Portuguese Grand Prix,13,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,11,6,6,0
8458,317,n°13 - Portuguese Grand Prix,13,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,36,4,4,1
8457,317,n°13 - Portuguese Grand Prix,13,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,43,3,3,0
8493,318,n°14 - Spanish Grand Prix,14,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,1,12,12,0
8492,318,n°14 - Spanish Grand Prix,14,36,Fondmetal,#N/A,http://en.wikipedia.org/wiki/Fondmetal,0,17,17,0
8491,318,n°14 - Spanish Grand Prix,14,42,Coloni,#N/A,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems,0,19,19,0
8490,318,n°14 - Spanish Grand Prix,14,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,5,8,8,0
8489,318,n°14 - Spanish Grand Prix,14,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,14,14,0
8488,318,n°14 - Spanish Grand Prix,14,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,1,10,10,0
8487,318,n°14 - Spanish Grand Prix,14,29,Footwork,#N/A,http://en.wikipedia.org/wiki/Footwork_Arrows,0,18,18,0
8486,318,n°14 - Spanish Grand Prix,14,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,117,1,1,7
8485,318,n°14 - Spanish Grand Prix,14,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,3,9,9,0
8484,318,n°14 - Spanish Grand Prix,14,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,1,11,11,0
8483,318,n°14 - Spanish Grand Prix,14,17,Jordan,#N/A,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,13,5,5,0
8482,318,n°14 - Spanish Grand Prix,14,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,6,7,7,0
8481,318,n°14 - Spanish Grand Prix,14,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,16,16,0
8480,318,n°14 - Spanish Grand Prix,14,40,Lambo,#N/A,http://en.wikipedia.org/wiki/Modena_(racing_team),0,15,15,0
8479,318,n°14 - Spanish Grand Prix,14,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,13,13,0
8478,318,n°14 - Spanish Grand Prix,14,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,11,6,6,0
8477,318,n°14 - Spanish Grand Prix,14,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,37,4,4,1
8476,318,n°14 - Spanish Grand Prix,14,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,52,3,3,0
8512,319,n°15 - Japanese Grand Prix,15,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,1,12,12,0
8511,319,n°15 - Japanese Grand Prix,15,36,Fondmetal,#N/A,http://en.wikipedia.org/wiki/Fondmetal,0,17,17,0
8510,319,n°15 - Japanese Grand Prix,15,42,Coloni,#N/A,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems,0,19,19,0
8509,319,n°15 - Japanese Grand Prix,15,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,5,8,8,0
8508,319,n°15 - Japanese Grand Prix,15,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,14,14,0
8507,319,n°15 - Japanese Grand Prix,15,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,1,11,11,0
8506,319,n°15 - Japanese Grand Prix,15,29,Footwork,#N/A,http://en.wikipedia.org/wiki/Footwork_Arrows,0,18,18,0
8505,319,n°15 - Japanese Grand Prix,15,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,121,2,2,7
8504,319,n°15 - Japanese Grand Prix,15,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,3,9,9,0
8503,319,n°15 - Japanese Grand Prix,15,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,3,10,10,0
8502,319,n°15 - Japanese Grand Prix,15,17,Jordan,#N/A,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,13,5,5,0
8501,319,n°15 - Japanese Grand Prix,15,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,6,7,7,0
8500,319,n°15 - Japanese Grand Prix,15,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,16,16,0
8499,319,n°15 - Japanese Grand Prix,15,40,Lambo,#N/A,http://en.wikipedia.org/wiki/Modena_(racing_team),0,15,15,0
8498,319,n°15 - Japanese Grand Prix,15,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,13,13,0
8497,319,n°15 - Japanese Grand Prix,15,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,12,6,6,0
8496,319,n°15 - Japanese Grand Prix,15,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,37,4,4,1
8495,319,n°15 - Japanese Grand Prix,15,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,55,3,3,0
8531,320,n°16 - Australian Grand Prix,16,26,Lola,#N/A,http://en.wikipedia.org/wiki/MasterCard_Lola,1,12,12,0
8530,320,n°16 - Australian Grand Prix,16,36,Fondmetal,#N/A,http://en.wikipedia.org/wiki/Fondmetal,0,17,17,0
8529,320,n°16 - Australian Grand Prix,16,42,Coloni,#N/A,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems,0,19,19,0
8528,320,n°16 - Australian Grand Prix,16,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,5,8,8,0
8527,320,n°16 - Australian Grand Prix,16,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,14,14,0
8526,320,n°16 - Australian Grand Prix,16,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,1,11,11,0
8525,320,n°16 - Australian Grand Prix,16,29,Footwork,#N/A,http://en.wikipedia.org/wiki/Footwork_Arrows,0,18,18,0
8524,320,n°16 - Australian Grand Prix,16,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,125,2,2,7
8523,320,n°16 - Australian Grand Prix,16,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,3,9,9,0
8522,320,n°16 - Australian Grand Prix,16,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,3,10,10,0
8521,320,n°16 - Australian Grand Prix,16,17,Jordan,#N/A,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,13,5,5,0
8520,320,n°16 - Australian Grand Prix,16,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,6,7,7,0
8519,320,n°16 - Australian Grand Prix,16,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,16,16,0
8518,320,n°16 - Australian Grand Prix,16,40,Lambo,#N/A,http://en.wikipedia.org/wiki/Modena_(racing_team),0,15,15,0
8517,320,n°16 - Australian Grand Prix,16,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,13,13,0
8516,320,n°16 - Australian Grand Prix,16,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,12,6,6,0
8515,320,n°16 - Australian Grand Prix,16,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,38.5,4,4,1
8514,320,n°16 - Australian Grand Prix,16,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,55.5,3,3,0
7633,321,n°1 - United States Grand Prix,1,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,10,10,0
7632,321,n°1 - United States Grand Prix,1,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,9,9,0
7631,321,n°1 - United States Grand Prix,1,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,0,8,8,0
7630,321,n°1 - United States Grand Prix,1,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,0,7,7,0
7629,321,n°1 - United States Grand Prix,1,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,6,6,0
7628,321,n°1 - United States Grand Prix,1,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,5,5,0
7627,321,n°1 - United States Grand Prix,1,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,3,4,4,0
7626,321,n°1 - United States Grand Prix,1,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,4,3,3,0
7625,321,n°1 - United States Grand Prix,1,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,7,2,2,0
7624,321,n°1 - United States Grand Prix,1,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,9,1,1,1
7655,322,n°2 - Brazilian Grand Prix,2,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,12,12,0
7654,322,n°2 - Brazilian Grand Prix,2,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,16,16,0
7653,322,n°2 - Brazilian Grand Prix,2,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,12,2,2,1
7652,322,n°2 - Brazilian Grand Prix,2,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,13,13,0
7651,322,n°2 - Brazilian Grand Prix,2,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,11,11,0
7650,322,n°2 - Brazilian Grand Prix,2,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,0,9,9,0
7649,322,n°2 - Brazilian Grand Prix,2,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,0,8,8,0
7648,322,n°2 - Brazilian Grand Prix,2,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,7,7,0
7647,322,n°2 - Brazilian Grand Prix,2,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,6,6,0
7646,322,n°2 - Brazilian Grand Prix,2,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,4,5,5,0
7645,322,n°2 - Brazilian Grand Prix,2,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,6,4,4,0
7644,322,n°2 - Brazilian Grand Prix,2,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,7,3,3,0
7643,322,n°2 - Brazilian Grand Prix,2,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,19,1,1,1
7676,323,n°3 - San Marino Grand Prix,3,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,10,10,0
7675,323,n°3 - San Marino Grand Prix,3,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,0,7,7,0
7674,323,n°3 - San Marino Grand Prix,3,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
7673,323,n°3 - San Marino Grand Prix,3,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,16,16,0
7672,323,n°3 - San Marino Grand Prix,3,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,15,3,3,1
7671,323,n°3 - San Marino Grand Prix,3,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,15,15,0
7670,323,n°3 - San Marino Grand Prix,3,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,13,13,0
7669,323,n°3 - San Marino Grand Prix,3,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,0,11,11,0
7668,323,n°3 - San Marino Grand Prix,3,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,0,9,9,0
7667,323,n°3 - San Marino Grand Prix,3,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,8,8,0
7666,323,n°3 - San Marino Grand Prix,3,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,6,6,0
7665,323,n°3 - San Marino Grand Prix,3,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,10,4,4,0
7664,323,n°3 - San Marino Grand Prix,3,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,15,2,2,1
7663,323,n°3 - San Marino Grand Prix,3,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,8,5,5,0
7662,323,n°3 - San Marino Grand Prix,3,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,25,1,1,1
7695,324,n°4 - Monaco Grand Prix,4,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,12,12,0
7694,324,n°4 - Monaco Grand Prix,4,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,0,9,9,0
7693,324,n°4 - Monaco Grand Prix,4,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
7692,324,n°4 - Monaco Grand Prix,4,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,16,16,0
7691,324,n°4 - Monaco Grand Prix,4,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,15,3,3,1
7690,324,n°4 - Monaco Grand Prix,4,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,15,15,0
7689,324,n°4 - Monaco Grand Prix,4,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,13,13,0
7688,324,n°4 - Monaco Grand Prix,4,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,2,6,6,0
7687,324,n°4 - Monaco Grand Prix,4,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,8,8,0
7686,324,n°4 - Monaco Grand Prix,4,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,10,10,0
7685,324,n°4 - Monaco Grand Prix,4,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,7,7,0
7684,324,n°4 - Monaco Grand Prix,4,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,10,5,5,0
7683,324,n°4 - Monaco Grand Prix,4,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,18,2,2,1
7682,324,n°4 - Monaco Grand Prix,4,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,14,4,4,0
7681,324,n°4 - Monaco Grand Prix,4,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,38,1,1,2
7715,325,n°5 - Canadian Grand Prix,5,46,Onyx,#N/A,http://en.wikipedia.org/wiki/Onyx_(racing_team),0,11,11,0
7714,325,n°5 - Canadian Grand Prix,5,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,12,12,0
7713,325,n°5 - Canadian Grand Prix,5,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,1,8,8,0
7712,325,n°5 - Canadian Grand Prix,5,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,16,16,0
7711,325,n°5 - Canadian Grand Prix,5,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,14,14,0
7710,325,n°5 - Canadian Grand Prix,5,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,21,2,2,1
7709,325,n°5 - Canadian Grand Prix,5,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,13,13,0
7708,325,n°5 - Canadian Grand Prix,5,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,15,15,0
7707,325,n°5 - Canadian Grand Prix,5,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,2,7,7,0
7706,325,n°5 - Canadian Grand Prix,5,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,9,9,0
7705,325,n°5 - Canadian Grand Prix,5,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,10,10,0
7704,325,n°5 - Canadian Grand Prix,5,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,6,6,0
7703,325,n°5 - Canadian Grand Prix,5,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,16,4,4,0
7702,325,n°5 - Canadian Grand Prix,5,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,18,3,3,1
7701,325,n°5 - Canadian Grand Prix,5,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,14,5,5,0
7700,325,n°5 - Canadian Grand Prix,5,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,50,1,1,3
7734,326,n°6 - Mexican Grand Prix,6,46,Onyx,#N/A,http://en.wikipedia.org/wiki/Onyx_(racing_team),0,11,11,0
7733,326,n°6 - Mexican Grand Prix,6,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,12,12,0
7732,326,n°6 - Mexican Grand Prix,6,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,1,8,8,0
7731,326,n°6 - Mexican Grand Prix,6,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
7730,326,n°6 - Mexican Grand Prix,6,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,15,15,0
7729,326,n°6 - Mexican Grand Prix,6,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,36,2,2,2
7728,326,n°6 - Mexican Grand Prix,6,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,0,13,13,0
7727,326,n°6 - Mexican Grand Prix,6,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,16,16,0
7726,326,n°6 - Mexican Grand Prix,6,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,2,7,7,0
7725,326,n°6 - Mexican Grand Prix,6,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,9,9,0
7724,326,n°6 - Mexican Grand Prix,6,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,10,10,0
7723,326,n°6 - Mexican Grand Prix,6,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,6,6,0
7722,326,n°6 - Mexican Grand Prix,6,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,20,4,4,0
7721,326,n°6 - Mexican Grand Prix,6,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,20,3,3,1
7720,326,n°6 - Mexican Grand Prix,6,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,14,5,5,0
7719,326,n°6 - Mexican Grand Prix,6,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,54,1,1,3
7754,327,n°7 - French Grand Prix,7,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,17,17,0
7753,327,n°7 - French Grand Prix,7,46,Onyx,#N/A,http://en.wikipedia.org/wiki/Onyx_(racing_team),0,12,12,0
7752,327,n°7 - French Grand Prix,7,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,13,13,0
7751,327,n°7 - French Grand Prix,7,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,1,10,10,0
7750,327,n°7 - French Grand Prix,7,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
7749,327,n°7 - French Grand Prix,7,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,15,15,0
7748,327,n°7 - French Grand Prix,7,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,45,2,2,3
7747,327,n°7 - French Grand Prix,7,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,6,6,6,0
7746,327,n°7 - French Grand Prix,7,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,16,16,0
7745,327,n°7 - French Grand Prix,7,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,2,8,8,0
7744,327,n°7 - French Grand Prix,7,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,1,9,9,0
7743,327,n°7 - French Grand Prix,7,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,11,11,0
7742,327,n°7 - French Grand Prix,7,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,7,7,0
7741,327,n°7 - French Grand Prix,7,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,23,3,3,0
7740,327,n°7 - French Grand Prix,7,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,21,4,4,1
7739,327,n°7 - French Grand Prix,7,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,14,5,5,0
7738,327,n°7 - French Grand Prix,7,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,60,1,1,3
7773,328,n°8 - British Grand Prix,8,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,17,17,0
7772,328,n°8 - British Grand Prix,8,46,Onyx,#N/A,http://en.wikipedia.org/wiki/Onyx_(racing_team),0,12,12,0
7771,328,n°8 - British Grand Prix,8,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,13,13,0
7770,328,n°8 - British Grand Prix,8,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,1,10,10,0
7769,328,n°8 - British Grand Prix,8,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
7768,328,n°8 - British Grand Prix,8,45,Osella,#N/A,http://en.wikipedia.org/wiki/Osella,0,15,15,0
7767,328,n°8 - British Grand Prix,8,6,Ferrari,#N/A,http://en.wikipedia.org/wiki/Scuderia_Ferrari,54,2,2,4
7766,328,n°8 - British Grand Prix,8,41,Leyton House,#N/A,http://en.wikipedia.org/wiki/Leyton_House,6,6,6,0
7765,328,n°8 - British Grand Prix,8,44,Euro Brun,#N/A,http://en.wikipedia.org/wiki/Euro_Brun,0,16,16,0
7764,328,n°8 - British Grand Prix,8,21,Arrows,#N/A,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International,2,8,8,0
7763,328,n°8 - British Grand Prix,8,33,Larrousse,#N/A,http://en.wikipedia.org/wiki/Larrousse,5,7,7,0
7762,328,n°8 - British Grand Prix,8,18,Minardi,#N/A,http://en.wikipedia.org/wiki/Minardi,0,11,11,0
7761,328,n°8 - British Grand Prix,8,34,Brabham,#N/A,http://en.wikipedia.org/wiki/Brabham,2,9,9,0
7760,328,n°8 - British Grand Prix,8,22,Benetton,#N/A,http://en.wikipedia.org/wiki/Benetton_Formula,25,4,4,0
7759,328,n°8 - British Grand Prix,8,3,Williams,#N/A,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,27,3,3,1
7758,328,n°8 - British Grand Prix,8,25,Tyrrell,#N/A,http://en.wikipedia.org/wiki/Tyrrell_Racing,14,5,5,0
7757,328,n°8 - British Grand Prix,8,1,McLaren,#N/A,http://en.wikipedia.org/wiki/McLaren,64,1,1,3
7792,329,n°9 - German Grand Prix,9,39,AGS,#N/A,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives,0,17,17,0
7791,329,n°9 - German Grand Prix,9,46,Onyx,#N/A,http://en.wikipedia.org/wiki/Onyx_(racing_team),0,12,12,0
7790,329,n°9 - German Grand Prix,9,27,Ligier,#N/A,http://en.wikipedia.org/wiki/Ligier,0,13,13,0
7789,329,n°9 - German Grand Prix,9,32,Team Lotus,#N/A,http://en.wikipedia.org/wiki/Team_Lotus,1,10,10,0
7788,329,n°9 - German Grand Prix,9,35,Dallara,#N/A,http://en.wikipedia.org/wiki/Dallara,0,14,14,0
